job_id,experience_required,salary_min,salary_max,C++_expected,Python_expected,Java_expected,SQL_expected,Excel_expected,JavaScript_expected,HTML_expected,CSS_expected,Machine Learning_expected,Data Analysis_expected,Project Management_expected
135,10,59597,87530,8.758451710780847,4.021961844223705,2.6771896523175185,0.33511542017346074,5.07355584158128,5.202374665712773,9.753046031873838,6.5950974113612135,6.777693683238436,3.303283240094461,2.375737923656218
136,14,41614,88103,5.856876774267372,3.829041861485891,1.527746190502779,2.1033724762251205,2.570867811553126,7.887396877997689,3.6904270829313357,4.650028868770648,3.1394689353585568,5.502143203077466,6.316088679872578
137,6,31052,60713,3.399409693600962,0.6738050535535101,4.823665333138788,3.8828600163193574,7.018817705845337,0.1607632271428483,8.525774320304741,5.162928639563262,4.840015585049779,4.678836314270103,8.599089123701964
138,11,65890,103637,6.81714673498958,2.4156121219379068,1.260725564193591,9.44146894611991,7.181696299191712,2.7987846897179636,2.537958606291558,4.604820530462213,2.2257838996037274,6.124122722136661,9.308311556095473
139,5,48792,86372,4.349604351001993,6.13351252042167,9.657845134696487,0.9292158942509421,7.910809337410302,6.925638335713656,1.2532431269184752,2.0501295036988054,1.5131232873546863,9.081988759863526,6.381137804388802
140,7,104260,130889,7.640577819341919,2.7365499475862287,3.0442532444840085,5.0881953589690765,8.941442291844881,6.713367038541608,2.1482414622430515,5.084628848051166,3.4419254250702536,3.1470025252921827,7.798343561645938
141,8,42657,66761,5.320459399418292,7.235298153736036,6.670097038427362,3.100944053184932,4.367909436926473,8.636166670703686,4.809243024669206,1.63964695777021,7.09134243826343,0.8204869319001362,9.96961245312621
142,6,76083,96085,3.3249252507517344,7.849602258096395,5.180079071538922,2.8323175371126155,7.226405623539081,5.27567408913996,2.753780558274924,1.2934478413011585,3.012615206556648,3.1153189615586294,9.837069714379837
143,13,115202,140944,2.2667342842952554,1.898959978743292,3.5796271842444325,6.949205686942794,5.611030298739531,3.979180711486837,9.191420667833482,1.1535498467628014,7.563967200836563,2.1728224976867305,2.335859986729427
144,3,70955,106659,1.9661238868313002,0.22794238755756813,8.73712528214166,8.857150107668577,4.496399100163697,9.77937974595953,1.199318377455445,3.301633460909547,8.159609797954122,4.799166728548599,2.887786240425605
145,10,82973,97037,5.938515008944675,7.803355421485611,0.2546184580651445,9.085480327660173,7.373870394536517,9.049484324480431,7.869288661369968,8.532466571327392,9.953543490528068,2.482928703352859,0.8412976262711347
146,7,31657,74309,5.938304745558735,8.322671004237463,3.1828264969226208,3.588153922065392,1.59300970053883,5.4687717059302035,4.913859643945106,5.274069684677858,5.574438613761585,4.540094888783216,6.787752950580761
147,7,118582,140877,9.85364212907948,8.339986696745523,6.737186560642745,7.513445696259312,9.940676010104731,9.116015127224372,3.093946360421469,8.93822200757401,9.38665247199911,2.0235486013109663,0.9527744084746192
148,11,97800,121714,4.3887768787202175,2.5338756807576046,9.083599493654887,4.337411151961954,1.6500882339518685,7.665536167406754,4.21944385378743,9.397932412210263,3.2157685329192196,5.512725585468257,4.004069032120233
149,13,82184,123665,4.536005176987588,0.0877960494208152,4.882594369065568,6.962541451364974,5.68629391889115,9.0659745488864,0.3593736998163366,7.831935637967432,4.300190965922184,1.223489362390885,3.7764472510817857
150,11,118061,149286,2.1510734648483174,4.830278455364759,0.4140675924832393,5.519156463447197,0.771430380702014,9.381328993251136,7.754462964700722,5.527022938983725,7.110025217685351,0.3175826588448505,8.195390814443833
151,10,79970,101107,8.080260652876808,9.732460642627649,3.5921595139599347,4.534286140348628,5.815310579050006,2.3826182700090337,7.569698687054015,0.17798168443217133,0.1745618372454738,2.0860842466469496,4.146708037857685
152,4,84892,124644,0.5083323948995566,8.222149541933161,0.7456719601909934,1.9938689894864392,8.113118418740777,8.97064920410312,7.707748933106422,8.526450502635202,9.984313629033224,5.115936151528455,1.253757968004966
153,14,66776,98367,2.841280378447981,5.353593779137728,8.33522349179929,6.617877009587767,1.83054054908116,9.462392026579153,3.7927825549753527,6.96366163091371,7.0947607288001135,1.2961974864913606,8.200599811229782
154,8,70898,97630,8.13564832156377,7.865384866843497,3.43009800150879,8.121503643921773,8.32438696724935,8.569747503382754,1.0656160839343365,4.661120235220678,7.115485325398369,2.6205123703109767,6.846340614271796
155,11,78575,100938,1.841724855967336,5.122185481056052,7.380706641874651,3.5044630652543796,5.706035764430504,9.662590011831453,9.667086423674313,4.996245006925434,6.000783959252027,3.6343563899704554,0.7872422077567742
156,8,83099,127759,2.6671123077508008,7.387700123610675,7.865517546994613,1.207482614411035,7.5445872579314,8.331003070466522,9.307604168666701,6.917317975649455,5.366981221400424,7.068021337081168,4.97813120403783
157,10,93476,109616,9.364851861174426,5.500905353131293,7.348764335095137,9.05983686778145,3.7744959243671805,2.8253950338711062,9.713228075798495,5.821240968281154,5.621919213449981,2.61247514887856,1.8113705256568313
158,2,76198,90544,6.8023562081597735,7.022458675405543,9.102519149730211,6.361050262769727,9.3808076824879,8.114982731726572,9.068081283503655,8.419264667990184,0.5310467112237094,9.824411260096323,1.517129623942245
159,0,41383,89007,2.9578949099201326,2.2270377112086273,8.162097282523561,9.195046495127649,8.44149693337312,0.8245515642226087,9.745023469076306,0.41742695930020335,2.063073437443043,9.986520726302386,0.025661665559627567
160,3,38123,72458,2.9657312542133107,4.795337796173649,1.6837737526786067,1.3865186862350465,4.036029521994732,4.174376888535084,3.775919465092721,8.385200480014362,1.6559790890082537,8.777571402442168,1.229696560870882
161,10,106790,119457,5.028663634275513,1.721956326525057,3.027793986019065,1.6057348016993744,6.279132821436141,5.022562507534628,4.841117560191157,3.8395513659522216,5.371155883855324,5.386165358139566,7.697321647617885
162,9,105628,152674,5.361647872235691,3.327787673736997,2.817367165949587,6.784377122483873,4.120292593664488,9.869942080029727,9.846212400855425,0.7105820911396454,8.816179947738728,8.150296347737637,2.3822864920722497
163,12,85789,126934,2.4278581975656666,6.15992970178649,0.9078693993803288,5.685540556734598,8.7462803511969,5.406640172680487,7.306206612675794,9.741093143500821,9.440745937288096,3.6142115944780207,2.00938587158751
164,11,32631,80551,6.494667216960572,7.2875600488214936,7.177668462189982,5.132976822249475,9.573362027340925,3.293582951828009,7.403926313341338,2.8236814392525087,3.751261085095442,3.8078606532936288,6.9184198096661955
165,5,71061,81072,4.95090695019433,2.825981090004456,7.296613830947573,8.400094625251125,0.17994331147335618,2.484383980202749,1.1958079175412029,2.9648381583929617,0.8977957866928066,5.555024639216909,4.518244183460763
166,14,115320,142888,7.827493809107119,9.48874211613869,1.2162843542317814,5.453997268650812,1.1014703539288229,8.272303755103838,2.697678530920966,6.631536968511476,3.4703862867239597,7.258036289410389,3.551161036173176
167,7,88318,102330,2.2883933089916964,9.556647807540003,5.096321826640756,2.695313753245797,0.020041563838515408,4.888223367209973,5.033794379994908,2.794109618397378,7.513074722393349,5.4938487814474914,4.017714977709791
168,4,115532,151795,5.173439329649802,3.817466350957459,7.734442125428514,4.214251265158677,6.528772195691538,1.8478117353847245,4.25188702403994,7.848507170876745,0.43825823375177486,2.585922107998655,3.34634765783251
169,13,88297,127373,1.3069870731761457,5.359379136504447,6.412261867734296,4.7178125179442905,2.5607158859917254,9.107577225111186,6.4939491519999475,2.0790769534228017,9.753576094577618,3.1808683699705966,2.3744651408845874
170,3,91907,130975,5.750814111945541,5.2707039936066025,2.5171114394984095,1.7921843120967917,3.7452303901037434,5.215216715632307,4.122238594299491,0.9758205993123747,1.817654939450013,1.2764713765323277,8.735295614694595
171,9,80428,109469,4.218923435038436,3.6666888240823035,5.558309304944892,7.575051916816137,4.5236426548997075,1.1535386634968503,8.102099523812939,0.4435937953465474,9.180000201029067,3.275001492867251,2.05468671147629
172,14,44085,62363,7.469832004818045,1.9068771712715216,8.303704716643178,4.019048590611929,9.1095177473722,3.053998065715864,0.35340864541139494,6.654262782269772,5.303493818007148,2.309250524134241,4.057110351565006
173,4,84408,99277,7.947789016258806,8.853482924603554,0.6341665768587579,2.6096374033380885,3.448812875954431,1.3023866297009234,3.703875729047963,3.841241325060424,3.690553984670589,6.580389053305287,3.5784888355074185
174,11,42344,82476,9.33470455884208,6.682981597451501,1.9254554657751177,5.799215736799472,3.325021122062642,2.365975847235239,1.5333794528547784,7.137998823207271,4.940733983554141,0.428717440341122,6.501613268053447
175,6,58898,83039,9.570093893518795,8.154282586050485,8.529954249926858,9.903690002154894,4.362162138820636,0.1796002173827449,9.433969339268073,4.7267104890221665,0.5833117468336158,4.4323057335733616,7.8655272717028595
176,9,97959,140330,9.049578816917197,9.426734671968875,0.2789204890220409,7.352919192020534,6.5007116268659395,4.732524367479338,8.955450410312825,0.7654737348634355,5.248704458605378,2.6249644841019726,2.4177546020856178
177,8,81687,96836,4.87554516101795,4.573733691060844,3.0434300957332705,9.86081933040783,6.191686788812091,4.315345284463376,4.818830214796767,4.98425336762304,4.315141681595952,6.129165673774663,4.113486155769952
178,5,39204,58856,3.889426041667395,9.730105226772295,1.7483618756676023,5.656504128438277,5.05055017695671,2.2131029616985254,8.799336350804072,9.181844785109012,8.70783094696127,3.6660427989754742,5.523491584486976
179,5,70986,114616,5.753112278313614,1.3147744331012745,2.7824689840222705,7.365832290212203,8.944014799802858,8.80608461496399,9.709280578408347,4.901674634205441,0.7838630702251792,4.709701436241951,4.800581561607498
180,9,83925,103932,9.436699912792658,7.080631520060734,2.7180047905541924,9.738877966068994,8.496491188041308,8.810647965878049,1.9282439878149882,9.26633512764146,1.6929418156920817,8.05826709758454,0.8557576571441561
181,1,62796,85814,7.237184177829467,5.304548317416684,2.3027344308512756,3.1897786145825613,4.491184387079359,3.781509970167024,4.194763900372914,9.73247942351994,1.8085146583609868,8.547614007298286,1.8803992437242478
182,7,36204,77004,7.260260901553944,1.736460714611996,1.9189604723604803,6.724342723394527,6.203403210756065,9.728283696791074,4.455557679430119,2.287938116994016,8.352915674416629,6.141125423720872,5.657896510981152
183,1,46044,73151,3.934053167960072,0.23634939836023383,0.4085034009554678,7.563198770099371,6.244657486720653,5.516908530590334,4.017132455539275,4.7557962979532595,3.3860238116177763,5.534687807426422,4.4157503680208325
184,11,41167,66112,4.352016093581471,7.591793096476756,4.862511943534269,5.999581736028406,9.955531745002874,6.1364400226808105,4.9807141458108175,6.783668521100332,7.808623004694423,9.646883327209608,1.4200962331479716
185,2,114847,162365,7.2259494390928225,9.74864259010772,9.788811896380665,7.632469894763981,0.874388614925603,5.749075424488287,7.048001685808667,4.730864182592852,4.32555278887404,6.31766992289048,7.366476720535334
186,7,114691,144090,2.2414729428568227,0.920670286870241,1.37482251606583,8.563133994478756,6.5412436903433635,6.949130446819289,8.524024439622677,0.5479315742179569,3.3951256617570005,8.972990148110533,1.8422749201103494
187,4,82136,127426,5.634788317959646,5.155817390040815,6.185980448530639,7.955977755490425,9.692086264653351,9.506000867171176,1.374882513557909,3.5979095678846362,2.9576759326686144,7.235492058254998,2.0564329344860646
188,1,42971,91059,9.708941831347019,3.1662889619805314,3.986405730903795,1.777226745562096,6.155546546949817,6.955939902518097,7.451685457909828,9.898941229626114,3.8460301204402683,1.931233428919289,9.853746354353465
189,8,72246,107806,7.081370518331667,9.830368065006676,8.047230394910251,8.25983034654064,8.3931720995918,5.653792659150593,1.4229031059774688,3.003722782141348,4.365202017769421,1.473604838295547,2.2249133807226293
190,7,66383,84015,1.9407792240531407,5.046108645002803,6.438715892384295,7.098161870588093,2.1458954558247365,1.193586238081279,6.59812297935663,9.869059716855334,1.4000137409797575,5.779808105077278,3.042342103151067
191,1,102958,135458,3.816556770214766,3.4473494051034925,1.3249968223751762,5.488106710949603,9.05960162976701,7.850238949532287,0.2781356474100394,6.869587830079383,8.610075493910006,0.49512062811894575,9.368600179828213
192,6,73372,106909,5.43854734530409,9.12772283195172,4.0811474369787115,2.336171161370636,9.541632375291872,1.516647632931657,8.243602808630671,5.609534283126737,0.035054378605406944,5.792042147545585,4.8350564243357415
193,3,112717,129653,0.14846874326963522,1.8074562025887875,4.103314390447438,3.381806198354711,0.054733133753519514,5.235742911717706,6.161312700163454,0.7491343990534849,2.303616221795365,2.9674696601336006,9.336628906006345
194,4,117178,161940,8.460455312092034,3.81304265550268,7.298336438026418,8.063313974367974,5.475078663420913,2.63169893288579,8.075012248136595,2.2120867110294107,8.431504030503849,4.057079814827471,7.071086347914843
195,0,64365,110829,2.28900354216119,2.2495189045889505,4.929968687737924,6.848720747562682,7.34601961645494,0.38542658272614383,3.213839869904872,2.590260712793049,5.7318586386332715,6.330927780136414,4.604129510832909
196,6,90791,131150,2.586077326587354,9.92524184600714,3.3569722557354287,9.238127166981148,5.569404541520462,8.45590485003218,6.676225183928144,7.8314629474102855,0.8148530449364888,9.887410904604058,3.8933952093898663
197,5,99530,117009,9.297751946798078,1.4996241025285295,1.947157821537352,4.126663204065556,2.3354488272793974,7.421926913975021,4.39708152160568,5.201702695629606,1.0771378665417908,4.381131706323273,8.366946596664128
198,2,38361,69396,2.978182260018747,8.316665231310257,5.769942207480836,4.351606313004353,1.7547367157175686,6.085833133662692,5.114166410595535,5.519230714498516,1.2861297819180229,7.7764376928385746,3.5970197623162283
199,13,104024,134269,3.4270264462896827,9.550132841268976,0.515513396025008,2.3386709177277822,0.15030499084862536,4.745292548709479,2.5495067751721523,0.028298772154469187,1.2888466162066803,2.0734715896968736,3.36267397349343
200,5,115869,162041,9.008665597120983,0.31482846180210133,7.663350445106448,4.970192843078961,2.5179224237663544,2.6946346791851394,1.79074320966781,5.75726329298771,7.854364246787333,2.1332172463585164,4.9467599434020375
201,5,115749,164444,7.200692715975716,9.356330718508413,7.147704573208065,9.203065454595166,6.885426607504989,6.689148752870592,0.6856558621111053,6.149363951693191,2.963449197650192,1.919755411203763,8.71647793561013
202,3,106979,118121,8.248635963146329,7.892307905024484,2.0404529582731046,7.427649340113289,0.933799332436509,8.305080951154848,9.320714376139845,8.808876882979497,8.548652384731687,4.6829908058677745,1.3862771887809733
203,6,86917,117688,0.8398827054818025,2.098523448731451,6.24238928663487,0.42273326809369793,2.8177574225985125,8.25058468674958,2.9283741894642725,0.37961601636593123,3.7088894102729597,3.673797956423568,6.317436680359622
204,5,115209,144400,9.805472876968405,2.592636500104634,3.629445882820952,1.2081112111682435,1.4385544864255961,5.407494288707401,6.457086515406839,6.271206717854882,8.303386925205613,1.1301274978609588,0.41645708066777587
205,12,115133,140010,9.082566407459984,5.763359066028768,5.021758352108145,5.976283827184192,2.721865739404593,0.8768668244238742,9.969257392563001,8.120528736023491,4.86669206256501,1.1883864476417372,8.186458059704032
206,4,98790,109513,5.564949194897791,3.3188465348307474,7.498560995905493,2.2311748824610333,6.710725500141651,1.5368448923473055,8.919895293030955,4.164872325312174,8.804012646570126,4.377743736830536,7.33696666023803
207,13,85311,103201,0.09195781173353401,7.1606583406080935,5.7179110986097905,8.808471302772395,0.8039996718594367,8.387793781190725,7.649490027031414,5.723738183535618,0.2953678806257465,1.9977141750466854,9.645571273918147
208,13,93041,103233,5.520683471003166,1.1648603583514439,7.021436263859679,9.768980856442344,3.0658542185544837,4.9624533942763165,6.709864832885577,1.8380996128533855,6.650322040746515,7.680790420731329,9.008257825994853
209,14,61326,72628,8.780159631002146,9.674176266008445,5.371892515890354,8.93044193112537,1.4758402369828216,4.83504801686827,5.413735867838226,9.1587089922611,4.791279864975646,1.9815939231877333,4.605464261153544
210,10,89385,109982,1.4565503015855241,1.339912063278098,8.142136141624302,1.1608395854924014,0.5234304155183922,0.8506856880467872,6.29906042030382,4.339701434505417,5.763404659549666,0.38718053783135975,9.75213501864389
211,11,30378,71901,9.706805944838724,4.91381858661823,0.7028831204486063,0.8764117286619832,4.014048933993929,9.012323346761896,2.043052503180096,0.011574039113348977,4.540976740668757,3.2740280071779146,2.159200671233561
212,11,54674,98706,5.134202200872606,6.851030665338522,2.8992601989175846,9.568337781879839,7.935229113863356,7.0602330162283025,0.43897918320097484,2.3028442203672093,1.7955819267902418,1.096569011196119,1.2467219185334921
213,4,84046,110443,5.64457542953967,5.382033258912344,2.9462325420685396,4.703310474822089,7.912827972325591,2.345992400298046,2.599256269018131,9.219497447518057,3.3294992696783607,4.566053065654135,6.025202765417359
214,2,92461,113499,6.59877763396851,1.9498740116993318,6.945906108263328,6.238276233414729,4.881298071881846,8.234556892663939,0.38994607892251176,4.919355222523349,3.297303291439586,7.9846158576513595,5.665294555783325
215,6,46340,59361,6.640609988159948,1.521583778300255,3.6686629667281254,5.0240752311134145,3.7882267772079703,8.220105014927958,7.577582055216249,3.4663825471002174,2.1882829594652184,6.519681825038296,5.037566553180231
216,8,52990,73961,2.9251044977139773,4.110155986129214,7.823864785210911,6.7213987239055655,6.781383708028645,5.9652225335005395,0.4317653668405719,1.8559648508901894,4.718146914925541,9.745407852309704,5.863621950302341
217,2,83016,103925,9.633755757314523,4.161790064783561,5.64159172619792,0.47618284812738,3.423279647936205,7.186209453967103,7.255328189315023,6.709574911661747,5.647368088542231,5.0914243231601555,3.8401632849879794
218,1,113505,137337,8.893248816655948,7.512501609096347,6.2089142696164075,3.008072806585761,3.267892321261525,6.363698869837826,6.45016233829401,2.5941262930359708,6.776453199179182,0.6820181696467187,2.526346370079484
219,12,93770,128585,1.66464512519795,2.6566776023517855,2.717785858180397,7.33515712343571,6.356142229346996,8.36361887837844,8.192929693417444,5.060461435303221,9.39712514969532,3.5038768231133854,5.2073169044842444
220,13,104963,132876,2.0455825710944984,2.494942868853154,1.2922386821731024,4.213672167739634,8.214548345636302,4.593420373942056,8.428043351607995,9.406002379172246,0.3033404679892404,6.551284396913135,4.82821485440758
221,5,74715,104217,9.963561659121067,3.086913391057778,0.3817427616901359,7.200436934037299,2.81363603208981,8.543876105156055,5.196510974144639,9.15187390044605,6.80686847431033,1.2481315695592499,7.844817343848355
222,12,96702,126647,3.5240159814205096,3.3772748908236085,8.956458249359873,3.3000650573712442,1.7264849056388387,2.6808551084995536,6.738082900564523,1.3488709408874844,7.269948933008511,3.643001150660071,2.858271721079073
223,12,77524,119405,0.035105321821334856,5.966971652697022,7.410754716167429,1.0793227685111317,2.366253859727674,2.6589057896310955,4.501366072712419,9.648357157653905,5.705464214756015,4.641863241533565,4.555798563941359
224,3,110300,141909,7.241761718543529,0.02654948180272565,7.972537478931603,4.320459078568226,2.8172548593874103,9.59257494106709,7.03695454792679,2.64021214161823,9.430981976429907,6.341718669263319,8.756444267122095
225,9,107007,121406,8.922185976096582,4.005178229587454,3.603669699097496,6.205296199541132,7.019514704198686,4.284123307979089,8.406337527107468,6.925547725373363,5.390231029745775,3.5108017992453866,0.5098211004051179
226,1,57589,81804,6.8160387344436435,6.5091415103848895,0.6672067408294491,5.599167164662542,1.2820585892563707,8.517003944122667,4.700877370012254,2.6925584052477403,8.382891669200331,4.9794730817075425,6.236955327515633
227,12,108243,127881,2.9071328891303616,6.236365378699289,9.226305578759607,3.853590003760857,3.299567381627866,4.3387506820083495,2.1730888840033047,7.549415314939649,3.9483506131561152,7.8346399067215735,6.56235544731564
228,9,106109,118305,1.9407009205103565,2.01528973758184,9.770831195621291,4.988541191917285,0.24352751902199432,9.851350150408152,4.074167423863205,0.5520565703729119,9.355584749244654,5.9014071677400795,4.554040115304384
229,10,46728,73588,6.187221989113381,8.20772619938345,9.697579073635257,3.4618637350742243,1.3194783556011114,4.977465349588185,4.3595548440695975,5.820430045027648,1.8126486609839276,4.694182529196453,8.767923586359002
230,3,103222,150016,5.981330786743715,2.392538973856758,1.8310436710301181,2.605098947709892,1.1739193530932446,6.290343364175302,7.016716419712629,1.3707775308865844,1.2886456925168654,8.519732399445273,1.8484520952146188
231,9,86624,103478,6.331192973860665,5.048028357227869,3.5797731941774993,9.303618156418258,0.46059163992551944,5.2276988727794516,7.353424134818343,8.1581404261768,3.1636813211952717,0.7998699189175995,0.6812073695950382
232,0,76144,105120,2.3939322771959057,9.322812779028183,0.29240694094781916,5.455453225041287,3.177266903652617,6.020227868258465,1.5913704656810246,4.441900960102226,3.8530516097622725,8.336199574887385,4.7300311905777646
233,0,62725,100181,5.875326001468293,1.9115250246181636,0.1505611599180101,4.130799362448627,2.2105008780465285,5.787577089151471,1.1556594857727132,1.9084035850151748,6.0582991068683025,6.851962038254163,7.124412950895874
234,0,38691,88616,4.916731839801796,6.968652559222816,3.237007131231433,0.6257958994657986,6.781078807398064,7.221335771034422,0.04641504953440845,3.7520086650524087,6.84192725379137,0.8609572437272639,0.9342742742039567
235,9,34394,75620,6.08787488562726,8.063244417037735,3.0574901727474857,8.761451123641093,2.1400896462020347,0.4076633147936348,5.414874748473027,5.45719969364726,2.2786548227098926,1.9708446722905792,6.238433270817135
236,5,89323,126581,2.3071312265293886,0.4803525147353782,1.1358895163201355,7.640244312759046,4.408634715678747,8.222121390366624,1.186270599219349,1.8237891240017368,8.26630717967659,0.17352475797094646,4.346088322798762
237,10,76503,121268,4.2809196185124385,0.6818559097121379,1.865065490077945,0.0687634193837161,0.6365101831699516,5.119243923148601,0.682441715843416,7.430097935378056,8.143065307811877,2.5827901078439384,7.259940782710394
238,14,52042,98871,4.135897825868481,0.684481289133898,8.436877404357412,7.826001079021527,4.426223302376311,0.06183298789404601,1.937392456661674,5.853805447471425,4.0964517510125384,3.639377736512728,6.590901849565487
239,10,100308,127663,3.8533945744692644,3.584335226404709,5.8413696270336155,8.861523325827829,2.0131606539708313,4.087332073293096,6.029998426274502,7.819535436466296,4.2380095414378,1.7580044260790528,7.437538536066653
240,11,39447,53829,1.1870998048767345,6.438515234523239,9.011091710019548,3.8851424942804327,8.43636470506537,9.081453068943382,8.678961719911253,1.839123492370377,7.002260752266995,7.681662780960678,5.73367830618073
241,5,80211,104596,0.7709311025983134,4.662708144665906,6.991149598095516,6.893790814384436,1.6098097296041092,3.6893415028486154,4.031952473821261,2.9505074204045045,3.2572942829345806,2.991058501087979,0.6702638735303934
242,4,43433,92783,5.40044279922294,5.864705789539601,0.5337305206490495,7.584834955962689,9.808626615945302,1.9263262742813192,7.448077190543732,9.538798609758816,3.383172273474455,9.616745046232664,2.553188239886306
243,1,65921,83627,3.909575708938249,2.4615760964315623,3.2773339066124176,3.7104453574436302,0.918762341960434,5.486857158398324,7.061373033763082,1.9732769113508164,3.344537993202162,9.848329635404786,8.362589820147065
244,12,44946,88929,3.9781018919538216,4.858027982820974,7.076081047568459,1.3118101000993443,5.319863108365576,5.186415793218916,1.2883709367387375,6.639425529174633,8.198653448007123,0.08669081111379429,9.052334954156969
245,9,53097,83107,5.714401598316902,7.724900742125676,0.27683860251057846,9.237163697403078,6.7726443171572495,4.1630269104937065,4.712064326579453,1.79817289494699,8.245606714158574,8.279605093945696,0.07535023105265881
246,12,107770,128287,3.9778061074188633,2.0586505436568023,9.256982202464659,0.11943468851740358,7.084738866060393,2.493996227582006,8.429620382769942,0.12506548885402036,4.245674154126084,4.189284561297379,7.427406362257245
247,0,70625,91411,8.903496044112035,3.9738781597552206,3.672816771148417,2.6022771808863263,8.985951902677762,9.556795754018438,8.323367283763684,5.137156601077598,4.8650559604287205,7.538839658000722,6.3150750016602855
248,14,87482,116514,1.5243275295305758,6.618853854207157,0.9813627039244366,6.188192751252983,9.036288895820961,5.473620131742494,7.183155424578192,7.255170520277777,2.5208585803807715,0.23046741525314052,5.372169768141569
249,2,118429,167234,7.094892803015471,1.0019446933497533,9.602789045238758,7.291753213055793,2.8130026117166276,2.496447999761906,3.3808261065015763,3.9204360696699068,4.512300079394867,5.913785526462043,5.909937254528175
250,5,37343,48643,1.839246188960818,8.798721969498676,5.635230661754253,2.4508434935296455,3.075544283668521,6.936813199010042,7.924161262378345,2.9589555757697408,6.779724930844136,6.301776440220838,1.8379520839385666
251,10,47119,77492,3.338414230566702,0.5368191588788407,9.178621013193245,7.288076940603029,3.4447745444520295,4.951370071178792,4.646838485236941,2.480302223387426,1.121082729663384,4.26050283576876,8.069091802558283
252,3,61346,75439,4.019986612387814,9.81617850935423,8.918249207552915,4.189714790856687,6.259147478841638,9.678722425923148,0.8272812550427322,8.974456133000828,0.28488980365043326,6.922366377796607,3.055550105643942
253,13,88868,106919,0.7709782644319374,9.468309629372552,6.095211838885627,4.815694172849932,3.9570317366261856,3.1926170381104524,8.989088734650391,0.8393194304288532,7.3294503846975845,2.1598506523204786,1.0317408324760835
254,1,57727,94112,7.456647138523068,5.488720300675194,3.354272734693169,1.536489144675891,5.351438640848832,9.848219702787167,2.382487485464553,9.768724002137704,3.498802064924141,4.44774092706301,4.238330773705528
255,12,41610,80104,0.2565620433848015,6.974021363067401,1.4189105810677327,1.5110437170261215,1.6354940893383596,8.859220790821073,5.651044159716648,1.4511495165323052,9.000342092851048,1.011136277733845,7.713117313785645
256,13,48695,96758,9.862514905945915,0.7282442472267736,1.2059890767404335,2.983380830880924,7.447575643337451,0.9996063335377503,2.88387275813741,7.704961955032155,3.994104481486386,6.205315814984981,8.198966305559004
257,2,36543,47364,6.006089051391287,6.681682728524492,3.9979009968964583,9.502785692276902,7.093050747566516,5.695427452986117,1.353074939548835,8.319333711985191,1.7361026021282,9.985977402268771,5.126849888685569
258,12,68367,103068,3.6627772734132593,3.221478240541309,6.778944001821541,3.41507186158207,2.2222581762013602,7.430289275179414,6.38788510828415,7.38394999710486,0.03518498385910229,2.978249920005467,7.843710506539264
259,4,115394,134520,0.4238643288532218,6.926325573843528,0.24591760317486333,4.72166509156912,2.4686545548400596,4.645807596201472,0.48862640804247404,5.719135185140659,7.303048682594802,3.4566252174347767,3.5742652727318713
260,3,112198,159027,4.941134134210133,5.872582051831145,5.7290582453091226,4.4469070913928395,3.0498163422365043,9.50543392677906,3.268759285201911,0.6647641082961531,9.07282360958113,9.32081502075383,4.928703288361764
261,8,57016,86806,5.103398179272192,4.0585935664842765,6.63497514918971,8.3587636355584,9.694904391399787,0.1664667502153161,7.788950645164889,3.079404955647649,2.7719446537265604,5.483836961549372,0.8927700722687115
262,14,53696,97285,9.202609017565482,7.200835053499147,5.365342735234686,1.9767912898615414,2.892273785923538,7.380684229987913,0.04918212187869808,1.887966672408563,6.452598061322412,8.030094925070303,1.6476907840477584
263,14,88024,131939,2.9403882352786583,9.721235022581393,6.964563541869354,3.7291149308722527,0.7591008576682812,6.751706194477922,1.3581735146979024,9.602590527319997,0.6318586995389641,0.6099954936038721,9.928150463209768
264,3,62334,81229,9.07497945727623,7.424353624793467,0.8024549170978246,7.494032420933667,7.596172073695055,5.0910595405866665,6.093383825218711,7.281765097140552,4.787653344673933,2.403960618933949,2.4308333028990714
265,12,74353,122064,8.083664430887135,8.997391875810191,7.283927855939409,0.46485903353663427,9.126328627639275,8.753159847155727,8.415120211314873,0.34247102551276387,1.409561881998278,9.342686013437998,1.9624601378932627
266,12,110185,134150,4.749910562083497,7.084582881013832,4.746500614253888,6.47529760697461,4.660050786426471,7.6193329777692735,8.89498627050288,7.224340094665481,9.138705615456836,7.958528220690911,5.423576766818678
267,8,49779,81535,6.3667450874585905,3.2826870333201095,6.027359407506305,0.005608231683497111,3.3164155829421382,0.07457525043323421,2.248769163339448,5.253071688636303,1.8060194511673322,9.956633392970692,2.039748674816062
268,12,97415,124440,6.991960435575308,1.4778270827961348,5.788154873090337,1.22529506598405,8.19865195896506,5.642989650341592,2.1033330416780394,2.037615189499784,4.697267665582443,5.1679859770974135,7.51139270812242
269,13,95190,130237,4.514737997426787,2.412207551159363,2.210285551745973,3.5465113671845314,3.992852763393775,9.507532999327962,8.783704467217538,0.1806991132043434,5.238471190347333,8.752748810990829,1.0474006802108382
270,11,106262,137797,5.578462334402513,9.304761423107387,5.1583045215238785,7.317295749988334,0.2507109241206773,0.1600117834087167,3.8402341286678157,7.060231911815096,2.2490765702064817,8.581425433670953,2.6718588240435137
