user_id,experience,salary_expectation,C++_proficiency,Python_proficiency,Java_proficiency,SQL_proficiency,Excel_proficiency,JavaScript_proficiency,HTML_proficiency,CSS_proficiency,Machine Learning_proficiency,Data Analysis_proficiency,Project Management_proficiency
884,19,125954,6.9797071316983414,8.800352998530105,4.12326071702701,0.4196723780796574,2.590153889743696,5.677915228567079,6.8376161410839735,5.169843440955565,3.5380210281051596,2.2693811667424866,1.277985777614421
885,8,41428,5.113132655955361,9.451698814042446,7.511903018676112,2.3457824389293567,5.8371084545446745,8.16506431053705,2.715354230531226,6.4983469417592925,1.7389896024604334,6.968427772976772,0.8436447808136693
886,1,105149,3.2554099319900374,2.2501026019738513,1.7894787005982538,7.048864346947962,6.089351252965422,5.281303899319104,3.4134236071662647,8.494057898562282,9.032376548306743,4.992355322679536,1.6351937081752355
887,15,73067,6.94674955529455,9.106367243304994,1.6357720232141626,3.071060232957896,5.952350716473523,9.969500577290642,9.704825865056245,2.178120343981843,6.4833600589459905,5.064562077937715,0.7150656098599617
888,22,81267,9.597817375723505,1.7938594599290392,1.0878179071267458,8.5213513890919,8.48316706635385,8.66096231034459,9.829530865097016,7.370531063425366,3.4763415619731086,8.961287307361621,7.383578211184611
889,9,72132,7.138050118863374,9.17931842732673,5.312542492831334,7.903939010322692,8.783329326394178,3.507732362426077,1.5245439315504683,4.334146121500391,8.893486949990661,6.090522483366679,7.428684239553576
890,15,143547,3.335518459501251,4.656654099119184,8.166855466716537,7.788971850702508,6.744641526427483,9.132360351829881,6.137837973440884,3.2964897565678344,3.1877501124875285,3.4352783457081273,2.0900345139374576
891,11,92701,5.488660329627636,0.7855415471334015,8.1237039563157,3.8511317026832668,6.467677573865261,1.6667187251372895,7.072626088900763,5.319073908915087,9.465646810941353,0.7035668420353425,7.950853253570012
892,23,131870,1.6125334632727761,9.92342242530245,8.343100229045783,5.457882059668941,2.444566843019383,8.109477854757186,1.0561401693831052,0.16410473548911564,8.20733268834299,6.848424319667144,0.33037325604962864
893,3,100445,4.963348687727494,9.933346254556453,0.10982462805868343,8.507408432194216,3.0524137792440555,5.055275002481334,5.1891661310840504,4.9798735434729355,7.423837225710919,8.25894627670716,6.97432021396067
894,1,131232,4.870732046378902,0.9616608802692161,6.1250403948313625,8.95069233291214,3.7130172493435087,9.553291740674496,7.320123935945779,3.0623285434586545,4.971822422819804,0.4831872525544212,6.493867846317409
895,0,148661,8.98846157966183,0.8709008747585201,5.461517328660484,9.265961807459714,3.40333836435875,2.418081996348793,0.9819286364506774,4.948173627260742,6.071874749264595,2.001941689947629,5.924212278611014
896,8,106682,6.4504252034519896,4.735363194072674,2.6357383898638673,4.8837295025596426,2.4140319080809123,4.3564219950066985,4.4968271834521225,3.7699248013280284,9.394121291260694,3.630856267977781,8.97188342212476
897,23,122994,7.841489046495092,0.6130399033707645,7.324634148532857,4.20548767184299,1.0574697724656135,9.543338921175584,5.241022525234296,2.2389573422896802,5.811851151026089,4.430476388732827,8.291118315840546
898,2,52510,2.4927769783011042,2.7184991820415014,0.32031105061161136,9.481531512474008,0.8585719099474065,8.801915131080671,5.661427179192552,9.17033201669939,6.716864035843254,5.671286432420405,8.679440932255574
899,6,145225,3.774401904928518,7.451511267181511,4.708520198586266,3.5915111562871105,9.20468854806938,8.604330169562022,8.3150642194046,3.9683801063584188,5.978105480912697,7.398857770561412,8.826825981039992
900,16,42364,0.75706103855396,4.297956986857613,6.37866382536905,0.8147933839674482,4.066907897599195,0.4235647126091835,5.088861962649189,2.944154739616099,6.582821630884813,2.0761993314097085,2.7366714047341434
901,9,111457,7.66983281784542,0.991406516228589,1.3734828600611237,2.4952552570742057,1.4807995423107934,6.95022804103071,7.044334259031397,2.6100943671307686,4.434779969404814,5.726859380056604,1.8680011943196673
902,5,149498,8.754655923569336,9.036834267795667,4.387241163378218,3.627816597536988,2.872477364782161,9.433981703284696,1.9966502553372312,8.510443210415216,4.355403579292046,9.791731349841157,5.842958066630317
903,15,115514,4.868143735729512,6.815412761570785,4.324983302765938,4.105543709419464,2.9679816451500773,1.322548553054611,2.7549159502222134,2.03448159739997,1.6560134592688824,9.356222467409934,8.290645051679496
904,13,49102,4.877542377148057,7.6206194012453,2.121482387031657,6.5453049519472,9.49436345510226,0.6279322981447588,2.0365919462088646,5.523093061665213,2.345358985927156,7.32905002536092,9.230440279581586
905,10,59423,6.18832720582594,6.281353844393012,5.707348057650673,3.1345127783537476,5.674100335932417,5.218463911839817,2.0082292380398172,7.8392436785463655,6.669852738512403,6.131274066195566,5.814660081746269
906,7,98722,8.514866578891535,3.778753266485536,8.917767876900646,1.4681321098127842,2.985074793637912,2.038734643592183,3.4514926067193077,5.215965703665067,9.188778454695747,3.550539506963343,6.548801163894882
907,10,97185,2.866715832659467,5.2071715434818175,0.3433243407134834,7.7018652214663055,2.5832142780076195,2.790763736232713,2.7566113016560054,4.528657640032227,4.533644935385568,9.622332463053295,4.764769931798247
908,12,114691,3.1948008626427282,1.0437709129725525,2.251347408665998,2.624406673804197,8.878780487342462,2.7208918818162298,8.12790988776352,9.113712274234306,4.823081383520106,4.620598413405604,2.505542823276694
909,6,66529,8.375643793341803,6.387484142664572,7.9931575810622055,8.351090790542667,8.555645059116422,8.664673434011554,3.5305732456121386,6.145579065410773,1.323555674193364,5.904021514136533,3.666128886834499
910,6,103628,5.299356837834028,3.3744071317894586,4.1537628315799004,2.812971444688228,5.170435145938333,2.918762027525126,8.782709863395805,1.9499142360832045,7.167291076824166,6.476507510788094,5.741823458250827
911,22,77720,0.1336082735747357,0.17251092683777114,8.78194707022324,8.529504089795614,6.29892484042074,2.6293259951691104,3.882205346701164,3.090562366828765,4.748501950885511,6.946986007079507,3.085090046711576
912,18,91611,4.958095869389789,2.291398170741931,2.9383887652074323,6.894923764475863,2.2119275362888704,1.4817650470462695,1.7765533887429663,1.542456012359662,8.814419144137643,8.274376607047365,9.35826350962079
913,12,91978,9.616675100090715,9.30351566830504,4.5776571752716855,6.65893397937552,0.7451724711194374,5.283696713638103,7.503236626432058,1.9886028708386583,7.71961643057819,1.4098030836016617,9.14315519264601
914,2,83375,1.652312363111208,8.020821393653685,9.283966761021032,3.7397255118574857,8.30440528981389,1.7559597098447899,7.070590434981212,8.958969596152368,4.083346711832868,6.715119027148053,7.413872494787828
915,13,51740,3.3631725893815547,0.9338170285378189,4.152179826802236,6.528144880483837,9.165787851776843,7.004018058906389,3.57683453736216,0.41210876799568696,6.384522653799177,0.9200407326734883,1.7080279021863298
916,15,84055,0.552886223827942,5.299485346322128,5.789858964738256,4.539109199921728,2.263448137087888,3.3843084186609076,4.099844561944822,6.701486323393782,4.958895041067136,5.530424075634389,1.8237319159850418
917,11,114854,3.43201193809663,2.2791122650920226,7.209093083971617,6.639239885926168,4.956671416834412,2.3444989860880683,6.288177065843979,3.9691083988906195,4.258304523046217,8.583264559928992,2.02304172127312
918,10,79712,5.940280139512694,0.6842036893716352,1.237203622642452,0.036967945129019464,2.613525273757855,5.184197051786452,7.585128553187003,3.7956444585398383,2.995308250173795,1.2801530808489314,0.3072702630994206
919,15,82175,0.4828199142303746,0.4632909392063189,2.195575247728315,2.9233840204043338,5.462314336983455,4.530411063706322,2.5102716505888036,4.895944177539333,7.848802718871614,6.152545335805448,9.235284698241216
920,16,41787,6.213240766059983,1.3136941585154305,7.801572633135194,1.9284068298123025,6.5923822022376255,7.14394385928057,3.81930385589192,1.5582077052921783,9.386542331355077,6.650626349473682,7.534665227418684
921,14,72004,6.187994995765527,8.237201659134854,9.144678265681813,7.563052345934196,6.531355152499161,7.354642416896546,5.481796715117866,1.1535742726369036,7.034999002416422,6.499425587430581,5.459042101897136
922,16,43875,3.5690631674778537,0.7462632762506416,1.7102450415649018,6.115871852634299,4.256322906715626,1.9087619762071906,1.670736301658885,6.999976596453271,3.551957409006188,6.538369672994559,7.875460766241096
923,11,53169,7.258756709218952,3.767785312289135,8.167158497519868,6.3546109522437195,7.460319688704303,5.840876120339281,6.6507530268413495,5.444802439798185,7.9989180993957385,4.814429835443366,6.992051607492956
924,7,71038,5.729972919070251,2.766135103362952,1.729580319642623,2.3389638085128928,4.464008484841463,7.908524564717099,1.8744782566975648,6.613211661105481,0.21153638091071736,1.258182770828582,8.715603956556782
925,7,80664,9.945665569948801,8.332963921482943,2.726312443822806,2.8075756637686524,8.646159201213552,4.280135515477874,6.647116355553711,1.095284004035918,8.939462768123475,0.24721212281931693,6.562116099582031
926,21,66047,9.614569540132633,8.249422065984797,4.337122237622336,9.277011041187908,4.394276369407813,3.957329297557063,2.675836877911375,4.207931483042184,5.272682688984164,8.949447413549668,4.984954715589096
927,18,53133,2.4622346926118155,9.748450268437832,4.149774615523105,4.425668657504859,6.795334046329899,8.97010766513112,4.187155489060098,2.0107535019794973,2.5970144818812013,1.7289039740904322,9.40625832112847
928,0,118486,2.800113189441565,1.9442412200615133,2.0266881314711305,5.507708299175985,7.558495235267102,5.467863196299298,6.269048947565285,5.546346104974791,0.6068646243924913,0.6233661943642033,0.5279076013626227
929,0,118594,8.59848666104823,4.075764651983374,1.8371549795148212,3.127351389385853,1.9201918088827774,1.669707663569322,0.8165456484394262,0.11244044006927134,7.224775276089627,7.911354853926341,2.714411385898675
930,13,50267,6.40243102338427,4.396896249730672,5.879607640462491,7.2945387077753985,3.4261504303307886,8.879930541232605,9.163063612351026,6.109811575963658,5.918023368184303,1.5744523703031366,8.205690724580478
931,0,106208,8.864958660435535,3.951737931614021,2.5467214785085823,1.3092803833452693,8.692874522175579,4.6019842591607105,9.14588470522893,4.4625217435229025,3.166874823499597,4.833328268630251,4.051197535710889
932,12,73668,2.3985480687409733,3.5474551341182394,9.326422513098318,6.244462880825764,7.902000415074388,5.952504306297323,5.974720604173763,4.137161002647795,8.941039425609048,3.1517116051039418,8.889160517419882
933,20,125118,4.723253104111016,4.91760955447781,5.687765132243183,4.535957615924399,8.2602848246059,2.0185675982838145,5.679543977463552,6.620089476928165,8.398919269482022,4.969014247751159,4.4327940969123505
934,10,141855,0.5230125975075472,7.475319694885147,0.44460022825456247,6.278476706690955,2.930267458063296,4.10273924608461,3.690581125087217,6.189354318935863,3.060092819912157,4.154859489794733,1.6648779746974718
935,9,145910,7.3973490937071915,2.6119885972443857,2.4898030662424695,8.318822368813608,9.66959527383159,3.45848016224502,0.045162985726640015,1.4414168747704037,5.042832683688072,6.95746094162015,2.3666914547307916
936,4,110284,7.96449442958881,0.23549432537099624,3.6509961659122014,9.704299749073801,5.449452851550923,3.373582819490321,5.643193235851242,8.83310410046895,7.989959753966743,6.9360814341592665,1.512774636083396
937,2,61594,6.2242410004536675,0.3080173377475315,8.076720226705232,5.61728862516555,2.0305389176656554,2.891922045177836,1.4615653601027179,0.8336277056199026,7.394632069940682,7.535155714264363,5.012678852892681
938,2,61881,9.334042486654448,4.011363806209171,3.2327498684093303,5.548427623871058,4.105349663449568,9.209960069445778,8.164325564535108,4.468436245405902,2.134072568031977,0.2537835866874283,8.24973526926852
939,15,146805,6.115627747833767,7.205997920355022,4.109863390616512,7.112024405557308,5.549860619667505,6.28383471577227,0.49409511031442865,5.598587882174916,6.131434915397355,7.757159597269756,4.155490889114759
940,8,115734,7.466746147195597,3.994090604280439,3.733695976161955,0.0013373942183136922,0.5422091770867998,2.399738401567082,3.8883838046264394,6.062931745279091,1.172831092648915,6.683272826399262,6.1146541174697875
941,17,117704,4.8939191380702844,9.73127802182806,5.770585639579996,3.4838962533857085,6.786654980144297,0.08423134174173175,2.712669815806664,0.007417522558518241,4.325842552137394,4.17242337401367,2.588591468860079
942,13,124919,0.47883092296397867,2.8907600801721522,7.76577867023243,5.945403133981131,9.198677647575593,3.388537312417564,2.185880339551076,4.999241743636501,1.6300814331366775,9.468857592036887,8.24104038629105
943,22,74752,2.4684766338472306,0.13590149937161122,0.10716891222802394,2.4974145611475485,4.00557584512904,1.5941248582385614,9.931850039029705,1.9867103982540602,1.7623278974079315,8.485614342323586,3.0942604744193036
944,5,59647,0.22580802761383412,9.407890919598573,7.9829029252634465,9.399833285727915,6.264760635465337,0.05420959357202548,2.4172783979869203,8.314514103311017,7.135598006826696,8.547332419858094,9.790483285653181
945,5,81906,4.105883743612658,4.846290668695666,2.639828527519893,8.63126923788408,9.089897612402936,4.936234023418492,0.8677484064350705,1.0277838089475932,1.4805078264447002,3.2780775459444556,5.942782646062577
946,19,123007,9.166676011476287,2.2108490070011544,8.704356085200317,8.414519804775964,3.078889123247736,4.569337200600855,3.5643629362940974,7.322414408264591,4.563628070398612,2.487123400929916,7.391505909850994
947,8,106883,6.368218648873109,7.818164284271565,9.095088392344838,8.376280400811742,5.785066179868085,5.164841036656885,5.356921966191514,4.97124312815153,0.6570524014207013,6.72786532753337,1.8071683107444403
948,24,125699,3.239779204424128,4.529205483985949,4.33207126654616,3.9725052868114394,2.755249126116838,6.254162861010379,7.091543745277072,3.197773096487734,5.372257868006449,3.3031099772889094,2.178698575718027
949,16,138625,6.348439285799065,9.64533997300771,3.3376860766063468,8.58169660650336,2.055093045337334,1.7879359026619068,1.463500806285991,6.037132849937203,6.326339808634099,8.697764403147598,2.111766662015284
950,12,81263,7.01660618671291,9.763814332330027,9.33876632336222,1.0652528999195288,1.0501522215658465,7.631070294018393,7.799709181394988,2.905379113924621,6.70391742106621,4.202446651636672,5.686109985373501
951,9,126298,4.062376916610921,0.1620728565909113,6.091236776808609,9.13124522627568,5.056466162846659,2.262143815160992,4.773126947391138,0.6949073947394613,1.8006852811538554,2.639934027512447,4.069043124625308
952,9,133138,5.378397252950303,7.1267958542708705,5.232879133998297,9.025147310109723,5.465496659947356,3.76259795943928,3.367053305849251,9.101233757074423,5.242591603518698,7.355547461602643,1.8522323731529866
953,2,66402,3.379860381991148,7.430161990778542,9.214696348710511,7.099929015766282,5.7551164153948084,5.7878792456458505,6.604463814657463,3.0913536714670062,0.022651527384253134,3.5725791823595,7.038114493315203
954,23,72017,8.623619401811865,7.058915527795455,2.909656975462159,4.743625195431768,9.304860580536204,0.2864897707922365,0.3273985991908335,5.515527079639627,9.364125393351856,2.654836793343396,8.999949745706079
955,18,124658,6.1039105667755695,4.1975344586691135,3.591601613886567,6.253720206304195,1.2782969644348308,0.47193085225847975,6.815220117903999,1.3219565899169305,4.734367700472148,3.95314030369026,2.1140328000336983
956,12,144163,2.166508361856232,7.427867522746209,9.91003066644455,5.563447798902271,6.715532316823529,7.099677155890856,6.772595987958922,4.294204618450265,4.563876184689307,7.900904502563353,8.85099918647483
957,4,41053,5.884659236651661,5.549090682339516,4.632764823463975,3.45095822405032,5.505693256979635,3.879023776001096,6.37949075732385,0.4245870444750788,0.5249158427032408,1.9581052166484403,5.346349115375672
958,19,123516,1.7711460427546954,7.215825403429409,8.706475062885758,7.457170037706277,2.680725982516604,9.279796161010076,9.586144284859186,8.290736767784898,7.195601125856568,7.941212529781526,9.283897938743165
959,3,136003,0.16788827845243048,2.4509418894928614,8.845808243919182,1.1958391906744326,8.860257963007411,4.340394344763689,9.893066986204886,1.6296987576939548,0.637211140279893,0.1943490560679717,1.2948871268614104
960,16,64798,8.369240158422938,2.880568471936299,6.547474065929833,1.956146427808908,7.519392134525332,4.071894077734725,8.846236053933046,9.39568384170319,2.713726414926372,2.0783461472506004,9.322499260915546
961,18,46422,7.957243555261488,3.6190313532241514,6.440057187299296,6.721732459016342,3.5496732413307566,9.220467623876209,9.969305312908585,6.027801269598898,4.709249189027496,7.8110111464549705,6.978225156123185
962,10,134097,9.887644998206277,7.875600249381959,6.873267361045606,2.407241574933084,9.54872848070322,1.091926011362463,4.376247653591303,8.476935664271203,7.628409537624904,6.090017228112834,4.438098211176599
963,0,102471,4.182354042924908,2.639092946899988,4.046291113131527,6.413099363627977,4.282839685670097,0.8604854859963396,7.637668934436153,3.108701348755166,3.0672508644202368,5.857339900626494,0.8621483895910431
964,8,130052,5.206540141651575,5.542489973565284,5.814240466412671,8.021309863208021,5.441248262995847,1.6230132660118513,0.1598788205645285,4.071428242693092,0.2925702432506916,0.7708241086476919,3.3258079661383166
965,1,99029,4.407673861261809,0.7828453721639317,1.563512409842881,3.0792522838317016,8.998400992426827,6.426234846858199,9.936847940945682,2.0961655665374455,4.2447568673736304,2.157644705586824,6.427273295031727
966,11,65144,0.02191966789311217,4.325010660650199,8.664308162272304,2.5479263438784603,5.901073600335797,5.074825813183546,6.351293967013708,9.708032292744551,0.8454055328078602,6.3208481951306394,9.129478836980226
967,19,88684,6.982733999975354,8.987687986156704,7.616134873087629,7.089122138675373,9.406007711264646,5.341140868079767,5.782667581604376,8.60781559217241,5.607131941321666,0.6963179068659631,3.637666680762144
968,1,40650,7.313864640774728,5.794863010258329,0.5077325732059579,8.866176889847075,4.164030604132715,0.7936319372095502,3.5757352535309583,0.060423380940196614,3.1948720320020696,5.338340768424812,6.416154634761822
969,1,74639,9.142216140840647,2.5163323220401947,7.989013658813725,7.190613964599139,7.952099204219085,6.146478131953483,0.6728824426539648,7.064523708020261,9.15654434408554,9.989301868245576,5.756683239074886
970,13,95520,6.972558151103623,2.792697452762974,9.27903419170118,1.8850574268685427,6.506544049050589,8.307324921408048,7.537035386173303,4.09253085685688,5.001546085359659,0.8872868015377655,0.9113804709887419
971,0,130435,1.1341444679919088,9.216556389473242,8.116652166175138,3.199477763840358,5.292351525823673,5.621879310665413,6.382347519781161,6.726035464548298,9.919505626775932,1.5654517961075631,9.629057393319664
972,23,108414,9.459989084970605,5.205789541344825,6.251581152910076,7.744770492730986,3.4166364124141313,0.19899854671788342,1.5248926405546104,8.629740164602804,4.766158071548354,7.751836811377734,1.4690362240636246
973,12,41323,9.096497404361866,9.243838607454256,7.525450651176479,5.833576210565015,2.696549948833068,5.013393877490552,1.848842448544864,2.844735991440648,3.3001911828809662,2.082244651765126,4.365436410645894
974,7,109661,5.2119262087105085,3.225894846652552,9.927379361720705,4.0753257147550315,0.22654935309417312,2.008632404869198,7.432311431813091,7.63139223806479,7.497060696966202,4.58167884631235,3.9534856644142535
975,8,120808,1.4848502599029767,9.297011801464532,4.8049341073131435,0.9926966094499212,2.1448940109297645,8.60182315206938,7.84003594623629,4.35110712754415,0.6700820824526188,3.8427399068395864,6.361239487668501
976,11,67452,7.141365588703124,5.756036352589932,1.2512385553754612,0.5903696888480414,6.318695164142618,0.23708906477621472,7.196043779649818,4.662092101568406,7.023027497908853,5.422888596080892,2.1004022309931933
977,18,101090,2.830341739478607,7.719082095041382,6.059027519381984,9.905880223110557,2.2101578033124314,7.706026138983589,7.602028266972755,7.736058619024182,5.262305052519386,3.3947681690396028,3.9766556828572663
978,7,78069,7.877342645175264,7.892721096094907,8.987632314075936,5.536298171928769,3.5910315104865487,0.4998161227038078,0.3544867831368548,0.29948169954893467,9.896402546554757,6.921049947712108,0.6590058287610956
979,16,137252,4.022436615000745,8.116846634937293,6.951801293669959,7.934566087554684,9.715814811112208,3.450743634385441,2.0876609189389317,6.728936839224655,7.896568729729968,7.055502716686162,6.040360813255674
980,10,66148,4.183237161364049,7.5018993720284435,6.638296895628289,6.107724273464157,3.648639663500979,5.487121277524583,3.934616478612786,0.6306409772578758,8.360960890090627,7.273736525121293,2.347029011103714
981,13,78640,1.6190314317177856,4.846923146295751,3.4135787228741785,2.0301401947109907,5.339286136545064,8.160359804263326,7.602438421037564,6.583170099946574,8.570552435376813,0.35334315327612775,1.925703712178597
982,1,129621,7.977120614604534,5.918621890313597,6.4289784027653605,8.06759633910886,2.5999270367276295,9.816240372090522,5.058197528276242,5.798719543794623,0.3652477030670864,4.996629734274903,1.8864642532367104
983,15,41792,2.195583143873306,4.757148827339468,8.085026143247777,1.0191420057175749,1.3829367944797777,6.220406745025409,4.926083796770233,8.249990380596087,5.61126445378389,5.44891715809848,5.5080317987810945
984,19,46065,0.6943386208451363,4.834912558399221,0.907853820785558,4.874888280120432,2.3596922568012166,1.8726950935849362,5.8227503550825945,9.458802546092238,2.6533603334236497,6.585601953312907,7.9046618313477826
985,2,74057,9.061979807102551,2.626131862146096,7.554288803296049,7.385295249247237,6.917742339949941,8.579153313289705,2.441171149941852,3.506186333906449,5.63407027044868,3.5981110109040957,2.8738984055054297
986,21,85596,3.799102399535601,8.20729119436937,2.1854207852671848,9.46463147208172,3.965368416975025,9.982120237609259,5.107995566219564,1.2822746856327927,8.697709355549868,2.857509502049674,2.65625091148313
987,6,80341,7.072900556313197,7.528806452770818,9.99360520573866,8.191271884626408,6.27178248424837,9.206974081933945,2.090063869440748,5.663459878841284,9.542157655943432,2.1425586385104998,4.325252316251541
988,8,74349,5.649878364619253,7.970315243747087,3.871824801060131,1.8794835083817563,0.3105684812850473,1.7076987911175767,6.537103295961657,2.959716306047878,2.300554612376786,9.337562839261802,9.11336108952579
989,0,149722,6.442547345942141,6.6460931459030235,5.450887305073215,1.1580864735613772,3.8424827856652044,2.339042241049275,8.112182578871597,4.425486236188492,1.6867537125503373,1.0268622117363413,0.09669609098095888
990,13,147190,5.728695274754248,8.628105484831778,6.0357602957250815,4.960670103133133,8.47340210881679,6.551105432737243,5.80666748370329,7.272444639357099,1.816096338676595,9.30372326038017,0.9835061908835463
991,23,62115,2.6304350331863278,3.5908038996519434,2.005676231252526,5.963785188260269,9.241387721420475,7.008831347666796,9.16352342778394,2.9979591804386874,0.19609174467417723,1.8482789583887504,9.276386997077253
992,8,82372,7.101718219777471,1.0610807155045598,9.95981770607359,3.2535653478446647,3.6796854010015467,3.5016788341527425,3.0969802927694934,6.9114678645739716,2.5165634276984417,5.23469312505658,7.546679099206559
993,23,85259,9.365547740965193,0.5965685790979525,8.844251821566353,5.220865936632551,6.7533518288835985,5.210072117885973,4.561842153352384,6.189389149405096,5.881999703779661,1.2509665315997587,5.7759307693674
994,24,71400,4.151017551471892,5.848375138459864,8.436291588850866,3.990341481892518,3.74812047000874,1.3102171344951619,4.6972811192476875,1.3213550288427611,0.3458813578323805,3.910511552541717,9.7785093508057
995,16,77248,9.20066014889559,1.6658565432215056,4.554272842736769,3.774472342851316,6.576538871203319,9.759790922504587,1.66676609456329,2.1249954897853653,2.954074744947145,9.439800193567107,3.484024721379382
996,5,60354,5.660255276284954,6.940932282481905,3.1258555794450835,7.180437255529954,2.6732740594166717,4.021306084823482,1.9210813463109644,1.9291786939424749,6.205630833500528,9.716437764237657,2.765648086151601
997,1,139573,2.897960770155562,0.8740448128321621,0.08617020642258111,3.4868549049580198,5.704542254988164,1.0165787860321451,7.11668367203886,2.212726855353374,4.866488690239484,5.02981321477483,6.835161312576989
998,19,114373,3.255878323485021,3.524684184353306,4.361375364290101,8.660805018508771,5.49086922109935,8.383072244627535,9.734640059102764,9.971805599711885,5.332880076559134,7.93555097300386,9.091424452791642
999,4,110066,5.088625570934565,3.2690503860381614,5.6821827065305195,8.855638883610382,4.880299619075527,1.220968677942964,4.869818759456868,2.677144433294627,5.67721274320613,3.397138248979621,7.300444066236713
1000,12,145679,7.0214010332700685,4.07932383331032,6.868255896853088,8.960915828396534,8.676197403415618,4.781045129344711,0.21867193813215335,1.534598329405612,4.417417739871354,1.3921642173037063,4.42185684490676
1001,6,96746,8.224936637504246,5.471260995384948,4.498482907470214,5.114156527229882,9.156773935251767,5.482904414073601,3.591276791300154,7.146191362632899,2.1288878376556033,9.085132278944705,5.915944896505239
1002,2,64199,4.660462656722382,4.057160627220676,9.481499923577584,8.284239471704877,4.488278552197244,6.836665936203646,4.329862839101538,4.78135036290962,3.934278273788807,8.722955598677274,1.7548318498543014
1003,15,137326,5.827250042172344,7.540795592734904,2.9068402323383924,9.192264664639465,4.307540027271211,2.7316434654541846,4.481016625091586,1.937296010302979,8.57617419604334,3.8260754901082796,8.597800949539739
1004,21,41533,3.355732864102322,0.1429590627413202,1.063659494096234,6.697210186575871,5.00268959409656,1.8179049883808163,4.88640005481134,6.885507198405722,2.3778763474678213,7.514832209677959,5.22028945523357
1005,15,92957,6.5557710484823115,9.79164586397718,7.768154207139681,0.1680319329960167,1.7163424086756407,4.4157968929031375,2.325105251620746,2.036236731235533,1.0390770582438535,1.2292949318131607,5.7288105414664265
1006,5,80632,2.6220989717183008,4.585952674240596,4.815735569522238,4.293294132481725,8.193921732177989,3.8727788305042266,6.410743167276701,0.47451455450745694,1.633450249051417,2.4990380710225315,1.7212396188701562
1007,7,72625,8.64732393113309,6.617425544963495,4.508266877336725,5.897640893769083,1.8759541060673468,4.148550202039241,0.5998272890900225,1.6145398398415867,4.79597213296012,1.2895687028016245,0.8994435640006515
1008,5,41465,3.494641492066913,6.273848936874708,2.546559219328749,5.247963517317298,5.937576929512418,4.860679573733795,0.26219385109473414,5.941220753719435,4.875866084128475,1.6018202584554642,5.089050946127176
1009,16,85497,9.74717377251284,1.8833797879652692,6.764277954759858,6.266827112048224,1.181685564787881,2.1010284109877206,3.645363600107876,6.925798171485015,0.4394002714855805,2.939089738457729,2.196678942107929
1010,9,142199,9.82075603514195,1.9177605752395221,9.842982610258419,5.763242289580357,5.421169103501109,6.454935293754178,5.945267827861565,4.557121097797763,2.764932632321563,3.53529837845716,7.646282115135676
1011,0,93283,2.691072270085156,7.438909997938898,0.7688670087200644,5.711867680190675,0.07168275345740938,6.749689142904169,7.893435251082227,2.6993033929690524,0.5219760218725111,5.173971426330643,5.143287359829491
1012,20,70955,8.231365164980161,8.748190836941557,6.597758872332175,1.0844599176502756,9.176937226602991,1.7840091465802788,2.0892528603049954,8.435826555785017,7.905062256072982,4.438334099962129,7.206995990574257
1013,9,72320,8.023715320970881,9.979578307949923,8.567050929471854,5.218734002372672,6.050383132469316,3.302214050462704,8.519250502813984,8.105909358244384,6.71119518232676,0.9064944379724105,2.816208945165842
1014,5,69995,9.069229228480388,7.895677295017877,7.6644368261669324,3.399402289403394,0.10055444513567657,9.834789667662822,2.0686159351538427,3.4703084087530756,8.877541637233309,9.829929297251795,7.776741313772852
1015,17,63310,8.259054876474016,9.86501614616709,2.3707895191188055,3.454311229927438,4.1820558442438145,3.552183344821218,7.097783405966273,9.312130713730477,5.579788726926779,5.078989585964223,8.640487267181918
1016,9,47049,7.9936454818315825,4.4674115171262905,0.3404004365966018,1.5413826415245313,0.3546917681353523,9.469646714541875,6.926544469571404,8.38595831653144,9.519861653870962,8.186930100752699,0.6940736783031731
1017,6,67599,6.794651089488369,4.03952599220405,6.665630857477515,5.8486255969088,8.159885186031431,1.980804321695272,8.753884224693634,7.59788617922993,0.1724692603725264,2.7058555019698516,9.511756869742591
1018,13,125318,3.656764516396879,0.9008123708503513,4.54023456067606,1.867513635599809,9.500328220556923,4.2275745534794895,5.697972961448682,7.184966985665487,1.0148190571097326,0.1076963514092566,2.193338778327777
1019,19,65035,2.6690513767050774,1.0752478122888864,9.370981824413416,5.5101705930598746,7.615528557246513,9.844021951865564,7.619953541919698,2.9172719697654594,1.4437823095744062,1.7366913654824756,7.4687507034002
1020,14,134815,7.924724645018636,4.519379242669861,0.4655897369567008,9.506836088537328,4.347717965316626,1.8886980830195466,7.156555777716634,5.711488848396092,0.9307662413895135,6.639339600822512,6.186233445937484
1021,11,90437,3.3208527848033387,1.717560240432472,7.368397130095799,8.934539004721788,7.005548338033076,0.33089473250153545,9.627478522338368,4.2293263802471355,3.3301586636596667,7.4318450695110325,1.7709042658824303
1022,20,53507,7.890615997181431,1.4207118418194364,1.8258074851710104,7.72542464613451,1.7421577112043851,0.6782425905912637,4.827598846953913,7.589999172181861,0.43283269062788454,3.6816831215779713,4.272679309028287
1023,18,68234,1.4465649342913878,1.2229751834217828,9.738493963268626,3.1354056854021084,1.860454929547909,5.609643168390393,9.236443105527501,5.65733199838124,0.36168880188902075,6.670514689011473,1.7389105613217126
